WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,777.1,192.8,40.01,118.6,1554,249.1,4060,36.7,4.72,17.4,0.2,0.057,0.436,0,0,0,0,0,0,0.493,0.38,0.099,0.2,0.071,0,0,0,19.3,0.13,0.47,0.53,21.2
1993,365,856.3,192.8,0,97.75,828.8,197.5,2556,26.1,4.12,16.9,0.246,0.0716,0.461,0,3,0,0,0.0082,0,0.543,0.31,0.12,0.22,0.34,0,3,0.00821917808219178,9.2,0.16,0.65,0.35,32.8
1994,365,455,158.9,0,51.94,349.9,118.4,918,11,2.95,8.07,0.334,0.117,0.608,4,49,0,0.011,0.13,0,0.289,0.033,0.13,0.21,0.61,0.011,53,0.14520547945205478,2.93,0.27,0.73,0.27,41.4
1995,366,621.4,192.8,0,70.74,458.6,108.9,1418,14.5,2.95,11.3,0.285,0.0914,0.478,0,18,0,0,0.049,0,0.394,0.15,0.11,0.23,0.52,0,18,0.049315068493150684,3.2,0.2,0.78,0.22,42.9
1996,365,844.9,192.8,20.54,96.45,795.1,145.2,2491,25.1,4.19,16.7,0.249,0.0601,0.495,0,0,0,0,0,0,0.536,0.34,0.088,0.16,0.41,0,0,0,8.4,0.17,0.67,0.33,33.7
1997,365,824.1,192.8,22.44,94.08,744.2,203.5,2295,23.5,4.19,16,0.272,0.0645,0.536,0,0,0,0,0,0,0.523,0.3,0.11,0.15,0.44,0,0,0,7.5,0.18,0.68,0.32,35.1
1998,365,871.3,192.8,0,99.47,1259,180.2,4148,39.7,5.5,19.3,0.24,0.0541,0.509,0,10,0,0,0.027,0,0.553,0.41,0.11,0.17,0.32,0,10,0.0273972602739726,20.4,0.14,0.49,0.51,21.9
1999,366,824,192.8,26.63,93.8,966.9,229.2,3518,30.6,4.97,16.9,0.259,0.0618,0.516,0,0,0,0,0,0,0.523,0.33,0.1,0.19,0.38,0,0,0,13.7,0.16,0.55,0.45,26.9
2000,365,886.8,192.8,27.58,101.2,1535,220.7,4916,48.4,5.92,20.5,0.228,0.0528,0.441,0,0,0,0,0,0,0.562,0.45,0.1,0.19,0.26,0,0,0,27.9,0.12,0.42,0.58,18.3
2001,365,861.6,192.8,0,98.36,685.6,196.4,1722,21.6,3.96,16.2,0.249,0.0859,0.463,0,4,0,0,0.011,0,0.546,0.28,0.12,0.26,0.35,0,4,0.010958904109589041,5.4,0.18,0.75,0.25,39.9
2002,365,871,192.8,20.99,99.43,890.2,168.2,3114,28.1,4.68,17.5,0.247,0.0475,0.495,0,0,0,0,0,0,0.552,0.34,0.13,0.16,0.36,0,0,0,10.6,0.17,0.62,0.38,31
2003,366,820.9,192.8,27.72,93.45,1377,232.7,5377,43.6,5.66,18.7,0.246,0.0393,0.495,0,0,0,0,0,0,0.521,0.38,0.096,0.19,0.33,0,0,0,24.9,0.13,0.43,0.57,18.8
2004,365,763.6,192.8,21.46,87.17,586.4,169.6,1804,18.5,3.42,14,0.256,0.082,0.471,0,0,0,0,0,0,0.484,0.17,0.23,0.18,0.43,0,0,0,4.5,0.18,0.76,0.24,41.3
2005,365,834.6,192.8,19.98,95.27,964.1,141.7,3016,30.4,4.65,17.3,0.244,0.0659,0.521,0,0,0,0,0,0,0.529,0.33,0.13,0.15,0.39,0,0,0,13.1,0.15,0.57,0.43,27.5
2006,365,860.5,192.8,24.97,98.23,1508,222.9,4417,47.6,5.79,20,0.234,0.0485,0.494,0,0,0,0,0,0,0.546,0.44,0.088,0.19,0.29,0,0,0,27.6,0.12,0.42,0.58,18.1
2007,366,857,192.8,25.3,97.56,1073,232.5,3242,33.9,4.79,18.1,0.25,0.051,0.508,0,0,0,0,0,0,0.543,0.37,0.093,0.19,0.36,0,0,0,15.8,0.14,0.53,0.47,25.3
2008,365,869.1,192.8,0,99.22,1094,200.2,3954,34.5,5.24,18.3,0.254,0.0551,0.502,0,3,0,0,0.0082,0,0.551,0.35,0.14,0.19,0.32,0,3,0.00821917808219178,16.2,0.15,0.53,0.47,25.2
2009,365,867.5,192.8,25.87,99.03,1721,226.7,5155,54.3,6.32,20.9,0.228,0.0514,0.485,0,0,0,0,0,0,0.55,0.45,0.096,0.21,0.24,0,0,0,33.4,0.12,0.38,0.62,16
2010,365,922.9,192.8,33.14,105.3,1563,256.5,4567,49.3,6.08,21.4,0.226,0.0646,0.471,0,0,0,0,0,0,0.585,0.48,0.093,0.18,0.25,0,0,0,27.9,0.12,0.43,0.57,18.7
2011,366,873.3,192.8,26.46,99.42,789.6,209.8,2269,25,4.52,16.9,0.269,0.0652,0.543,0,0,0,0,0,0,0.554,0.32,0.13,0.2,0.36,0,0,0,8.1,0.18,0.68,0.32,34.9
2012,365,877.2,192.8,0,100.1,1172,193.6,3950,37,5.2,19,0.238,0.0498,0.501,0,7,0,0,0.019,0,0.556,0.4,0.1,0.15,0.35,0,7,0.019178082191780823,18,0.14,0.51,0.49,23.7
2013,365,933.1,192.8,26.62,106.5,1305,215.5,3672,41.2,5.68,20.5,0.235,0.0548,0.489,0,0,0,0,0,0,0.592,0.45,0.099,0.19,0.27,0,0,0,20.7,0.14,0.5,0.5,22.6
2014,365,930.2,192.8,25.8,106.2,948.8,225.6,2411,29.9,4.99,18.9,0.251,0.0614,0.529,0,0,0,0,0,0,0.59,0.4,0.085,0.2,0.32,0,0,0,11,0.17,0.63,0.37,31.1
2015,366,885.6,192.8,25.4,100.8,1098,211.4,3413,34.7,5.39,18.7,0.256,0.0579,0.528,0,0,0,0,0,0,0.562,0.37,0.13,0.19,0.32,0,0,0,16,0.16,0.54,0.46,25.5
2016,365,850.3,192.8,24.5,97.07,1433,207.6,5126,45.2,5.86,19.4,0.236,0.0488,0.467,0,0,0,0,0,0,0.539,0.39,0.13,0.2,0.27,0,0,0,25.8,0.13,0.43,0.57,18.8
2017,365,901.7,192.8,32.07,102.9,1484,253,4635,46.8,6.21,20.5,0.231,0.064,0.433,0,0,0,0,0,0,0.572,0.42,0.14,0.2,0.24,0,0,0,26.3,0.13,0.44,0.56,19.3
2018,365,779.8,192.8,19.06,89.01,556.1,157.8,1253,17.5,3.45,14.1,0.257,0.105,0.456,0,0,0,0,0,0,0.495,0.24,0.12,0.22,0.42,0,0,0,3.4,0.2,0.81,0.19,44.6
2019,366,833.2,192.8,19.48,94.86,1445,140,5070,45.7,5.66,19.3,0.221,0.0584,0.457,0,0,0,0,0,0,0.528,0.41,0.088,0.22,0.28,0,0,0,26.4,0.12,0.42,0.58,18.2
2020,365,961.2,192.8,29.95,109.7,1534,243.7,4016,48.4,6.21,22,0.225,0.0502,0.456,0,0,0,0,0,0,0.61,0.5,0.082,0.18,0.23,0,0,0,26.4,0.13,0.45,0.55,19.9
2021,365,920,192.8,33.97,105,1153,265.8,3493,36.4,5.47,19.4,0.236,0.0647,0.475,0,0,0,0,0,0,0.583,0.38,0.13,0.24,0.25,0,0,0,17,0.15,0.53,0.47,25.3
2022,92,109.4,118.5,29.58,49.55,333.3,242.8,691,2.65,0.85,1.8,0.347,0.171,0.453,0,0,0,0,0,0,0.0694,0,0.011,0.063,0.18,0,0,0,0.85,0.32,0.68,0.32,41.3